Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0.05,50,Periodic,Predator,Yes,Default,1,2.85456307687712,2.4776110247805,-0.000594143549372372,2.46786260752034,-0.000147243198478591,1.65521541967882,0.998592955262274,1,197.264725342045
0.1,5,SqExp,Prey,Yes,Default,1,2.55276057499784,2.14422933039221,-0.00775301727940936,2.39282660233514,-0.04516260860973,1.45763011958158,1.00573751124485,0.992,14.0580618329697
0.1,5,SqExp,Predator,Yes,Default,1,3.73056598497339,3.05201682383546,-0.708945137569817,54.5637737105377,52.057297845079,2.85366937381761,1.70552724729468,0.142,18.400140634779
0.1,5,Matern 1/2,Prey,Yes,Default,1,2.55275115479224,2.14422226530587,-0.00774557966603173,2.39282406566779,-0.0451651452770831,1.45762553156879,1.0057300885067,0.992,14.0580624753609
0.1,5,Matern 1/2,Predator,Yes,Default,1,2.77363437644756,2.2101074295837,0.0553365958161509,2.43562003444666,-0.0708558310120081,1.56399424500675,0.942774077375481,0.866,19.2419732110536
0.1,5,Matern 3/2,Prey,Yes,Default,1,2.55275940434172,2.14422834490599,-0.00775209300004076,2.39282628515312,-0.0451629257917585,1.45762953569466,1.00573658881404,0.992,14.0580619273504
0.1,5,Matern 3/2,Predator,Yes,Default,1,3.35789708681657,2.72021574015282,-0.384565264758776,6.06803755851623,3.56156169305756,2.22161212892464,1.38179613422926,0.334,18.9764333268542
0.1,5,Matern 5/2,Prey,Yes,Default,1,2.55276016585091,2.14422892351855,-0.00775269424165481,2.39282648054204,-0.0451627304028314,1.4576299024131,1.00573718885317,0.992,14.0580619476301
0.1,5,Matern 5/2,Predator,Yes,Default,1,3.5412713190905,2.88203190822424,-0.539916146759791,12.5089963461289,10.0025204806702,2.50115975124697,1.53683631446627,0.238,18.7069867176173
0.1,5,RatQuad,Prey,Yes,Default,1,2.55276209450076,2.14423055855578,-0.00775421698777468,2.39282709525957,-0.0451621156853047,1.45763094639565,1.0057387085538,0.992,14.0580611021468
0.1,5,RatQuad,Predator,Yes,Default,1,2.94467142827975,2.41107464585401,-0.0647615348331609,2.54271227657975,0.0362364111210843,1.68980071664208,1.06263201176349,0.85,19.2431257333457
0.1,5,Periodic,Prey,Yes,Default,1,2.55276225267671,2.14423056423986,-0.00775434187406154,2.39282696772287,-0.0451622432220016,1.45763091864344,1.00573883319031,0.992,14.0580623635797
0.1,5,Periodic,Predator,Yes,Default,1,2.94483785546213,2.4112270165573,-0.0648818947946128,2.54279579064698,0.0363199251883106,1.68991491515872,1.06275213100502,0.85,19.243123708867
0.1,10,SqExp,Prey,Yes,Default,1,2.55925578188835,1.9535821980402,-0.0128877656183879,2.6170063011705,0.0666469541201164,1.41331736838755,1.01086199008715,0.834,24.5403737864733
0.1,10,SqExp,Predator,Yes,Default,1,2.8569930232435,2.51396333951833,-0.00229837981814351,2.48488681574714,-0.0143447572948901,1.66138171745313,1.00029378305851,1,38.3307863709978
0.1,10,Matern 1/2,Prey,Yes,Default,1,2.5592556205212,1.95358205240001,-0.0128876378884328,2.61700628266029,0.0666469356099118,1.41331726986416,1.01086186261266,0.834,24.5403757042639
0.1,10,Matern 1/2,Predator,Yes,Default,1,2.85699263870857,2.51396301770463,-0.00229811001089963,2.48488669496096,-0.0143448780810649,1.66138149928766,1.00029351379088,1,38.3307901865968
0.1,10,Matern 3/2,Prey,Yes,Default,1,2.55925571907515,1.95358213295975,-0.0128877158986846,2.61700621494303,0.0666468678926475,1.41331731945941,1.01086194046689,0.834,24.5403744260185
0.1,10,Matern 3/2,Predator,Yes,Default,1,2.85699297009314,2.51396329805074,-0.00229834252542171,2.48488680768339,-0.0143447653586382,1.66138168984067,1.00029374584037,1,38.3307875947267
0.1,10,Matern 5/2,Prey,Yes,Default,1,2.55925580755607,1.95358222600103,-0.0128877859356338,2.61700724434944,0.0666478972990596,1.41331747391405,1.01086201036376,0.834,24.5403817237592
0.1,10,Matern 5/2,Predator,Yes,Default,1,2.85699301204597,2.51396333164366,-0.00229837196144489,2.48488681217954,-0.0143447608624897,1.66138171172569,1.00029377521752,1,38.3307879188049
0.1,10,RatQuad,Prey,Yes,Default,1,2.55925577887658,1.95358219494961,-0.0128877632344255,2.61700631077467,0.0666469637242875,1.41331736734347,1.01086198770796,0.834,24.5403723683747
0.1,10,RatQuad,Predator,Yes,Default,1,2.85699302167899,2.51396333885708,-0.00229837872041161,2.48488681472043,-0.0143447583215958,1.66138171664676,1.00029378196297,1,38.3307825143932
0.1,10,Periodic,Prey,Yes,Default,1,2.55925580770354,1.95358222616069,-0.012887786052368,2.61700672099353,0.0666473739431477,1.41331742507041,1.01086201048026,0.834,24.5403777223103
0.1,10,Periodic,Predator,Yes,Default,1,2.85699302902976,2.51396334537962,-0.00229838387804726,2.48488682257443,-0.0143447504676015,1.66138172132186,1.00029378711029,1,38.3307877727239
0.1,25,SqExp,Prey,Yes,Default,1,2.5438736302572,2.082497016358,-0.000748634308175955,2.35385352863384,-0.00177960713249347,1.42368498838864,0.99874713703956,0.918,67.3701966397568
0.1,25,SqExp,Predator,Yes,Default,1,2.86102653028823,2.45764160491727,-0.00513047030120339,2.47053706288305,0.000418031926568064,1.65390853940687,1.0031202093606,0.954,97.5762291902655
0.1,25,Matern 1/2,Prey,Yes,Default,1,0.486224097112588,0.392760607483255,0.963439940296181,1.38935823279754,-0.966274902968797,0.404065145141737,0.0364869395844117,0.994,67.4355777041234
0.1,25,Matern 1/2,Predator,Yes,Default,1,0.529734798117698,0.386901428650642,0.96554155511743,1.22071773266264,-1.24940129829385,0.35756897550073,0.0343895279928051,0.996,97.2257191112916
0.1,25,Matern 3/2,Prey,Yes,Default,1,2.54387100333656,2.08249464968769,-0.000746567471322068,2.3538525698186,-0.00178056594773497,1.42368347499734,0.998745074336379,0.918,67.3702154140945
0.1,25,Matern 3/2,Predator,Yes,Default,1,0.388132007328298,0.30180177807801,0.981501454363528,1.79971428170661,-0.670404749249871,0.227694166283438,0.0184615485451989,0.868,93.0747528582971
0.1,25,Matern 5/2,Prey,Yes,Default,1,2.54387347230026,2.08249686381445,-0.000748510029057181,2.35385346170853,-0.00177967405780583,1.42368488760308,0.998747013008999,0.918,67.3702144402636
0.1,25,Matern 5/2,Predator,Yes,Default,1,2.86102620559001,2.45764131468357,-0.0051302421564785,2.4705369389552,0.000417907998718992,1.65390832553355,1.00311998167217,0.954,97.5763633992344
0.1,25,RatQuad,Prey,Yes,Default,1,2.54387359455946,2.0824969817775,-0.000748606221508519,2.35385351471578,-0.00177962105055776,1.42368496639308,0.998747109009065,0.918,67.3701962880969
0.1,25,RatQuad,Predator,Yes,Default,1,2.86102652527238,2.45764160128687,-0.00513046677688145,2.47053706327344,0.00041803231695798,1.65390854110769,1.00312020584333,0.954,97.576295221375
0.1,25,Periodic,Prey,Yes,Default,1,2.5438736618893,2.08249704699438,-0.000748659196035506,2.35385352214646,-0.00177961361987524,1.42368499491299,0.998747161877644,0.918,67.3702201856677
0.1,25,Periodic,Predator,Yes,Default,1,2.86102653038352,2.45764160496129,-0.00513047036815673,2.47053707575551,0.000418044799018388,1.65390856644871,1.00312020942742,0.954,97.5763994052565
0.1,50,SqExp,Prey,Yes,Default,1,2.54360351704906,2.033800162096,-0.000536122908518788,2.35305422431005,-0.00055648247078187,1.41167412386183,0.998535050662702,0.91,132.612569336601
0.1,50,SqExp,Predator,Yes,Default,1,2.85498245865931,2.47513300567488,-0.000888172281036548,2.468047971515,-0.000233032943114796,1.65436065948266,0.998886395936474,1,196.370373029271
0.1,50,Matern 1/2,Prey,Yes,Default,1,0.218723266885283,0.1787433924201,0.99260183680488,0.621435864893689,-1.73217484188714,0.187248181146601,0.00738336686872946,0.988,130.860200448349
0.1,50,Matern 1/2,Predator,Yes,Default,1,0.240571751481874,0.196286970749721,0.992893300880844,0.638405089011729,-1.82987591544638,0.180970895540758,0.00709248572091751,0.978,175.37434839503
0.1,50,Matern 3/2,Prey,Yes,Default,1,0.233771409264938,0.19246840638549,0.991548832116712,2.05438918588822,-0.299221520892613,0.143592769946274,0.00843426554752131,0.746,130.00316787122
0.1,50,Matern 3/2,Predator,Yes,Default,1,0.239526713886119,0.194444660646281,0.992954909418589,0.0147647419917391,-2.45351626246637,0.137238566470534,0.00703100040024859,0.938,181.019055721391
0.1,50,Matern 5/2,Prey,Yes,Default,1,0.238842723068156,0.197893559078628,0.991178184571738,4.50860895405944,2.15499824727861,0.159331873410086,0.00880417179740503,0.496,130.746758584934
0.1,50,Matern 5/2,Predator,Yes,Default,1,0.20870158934345,0.166770756330346,0.994651522397766,0.0831406268051094,-2.38514037765301,0.130398325994209,0.00533778064702905,1,185.536813528809
0.1,50,RatQuad,Prey,Yes,Default,1,0.220035300767124,0.180156926044649,0.992512813318238,-0.0937587683702248,-2.44736947515105,0.125999541541361,0.00747221230839886,0.972,132.85556672563
0.1,50,RatQuad,Predator,Yes,Default,1,0.223371162912155,0.17931939637077,0.993873211632525,0.227178957211081,-2.24110204724703,0.145674354656342,0.00611453479074034,1,194.669397055579
0.1,50,Periodic,Prey,Yes,Default,1,2.54360381974663,2.0338004718697,-0.000536361043017131,2.3530543252812,-0.000556381499629819,1.41167428854997,0.998535288320931,0.91,132.612647231837
0.1,50,Periodic,Predator,Yes,Default,1,2.85498245990412,2.47513300711367,-0.000888173153835936,2.46804796823116,-0.000233036226956356,1.65436068158071,0.998886396807528,1,196.371272553615
0.2,5,SqExp,Prey,Yes,Default,1,2.55585685589097,2.1577942582969,-0.0101991367969607,2.39603200386533,-0.0459371351034718,1.46235561402314,1.00817873852337,0.998,14.1127682311811
0.2,5,SqExp,Predator,Yes,Default,1,3.82643565519948,3.12142029735958,-0.797908137344692,36.0242767375802,33.5241166589551,2.86521831726792,1.79431232107,0.164,18.193630454922
0.2,5,Matern 1/2,Prey,Yes,Default,1,2.55584336646526,2.15778413195938,-0.010188473468757,2.39602842625001,-0.0459407127187839,1.462349065021,1.00816809652182,0.998,14.1127690724664
0.2,5,Matern 1/2,Predator,Yes,Default,1,2.75463753406498,2.20129116543607,0.0682324312950114,2.4772719664661,-0.0228881121590273,1.5414172952074,0.929904033567579,0.876,18.7786647447635
0.2,5,Matern 3/2,Prey,Yes,Default,1,2.55585644024385,2.15779380879629,-0.0101988082290052,2.39603185102973,-0.0459372879390648,1.46235537648266,1.00817841061255,0.998,14.1127685728293
0.2,5,Matern 3/2,Predator,Yes,Default,1,3.33808036740274,2.69635956285596,-0.368271388584075,5.6015187635754,3.10135868495028,2.13612903154636,1.36553484580691,0.414,18.6499049618778
0.2,5,Matern 5/2,Prey,Yes,Default,1,2.55585685179752,2.15779412561752,-0.0101991335610949,2.39603196227004,-0.0459371766987531,1.46235557641725,1.00817873529397,0.998,14.1127685316763
0.2,5,Matern 5/2,Predator,Yes,Default,1,3.56518485336861,2.89203762439683,-0.560783891593306,10.1441469430941,7.64398686446895,2.43808273644787,1.55766232381012,0.292,18.4822874650116
0.2,5,RatQuad,Prey,Yes,Default,1,2.55585836845685,2.15779542518864,-0.0102003324767568,2.39603245891565,-0.0459366800531459,1.46235640787515,1.0081799318118,0.998,14.1127677355027
0.2,5,RatQuad,Predator,Yes,Default,1,2.94438000479592,2.41123980917933,-0.0645507940635881,2.52280966150751,0.0226495828823914,1.68311126551625,1.06242169247546,0.866,18.7788692453858
0.2,5,Periodic,Prey,Yes,Default,1,2.55585847275502,2.15779539161841,-0.0102004149242378,2.39603233045574,-0.0459368085130606,1.46235635901486,1.00818001409439,0.998,14.1127688880168
0.2,5,Periodic,Predator,Yes,Default,1,2.94443624428941,2.41129216618702,-0.0645914616194927,2.52283529889106,0.0226752202659361,1.68314910953603,1.06246227869625,0.866,18.7788690853751
0.2,10,SqExp,Prey,Yes,Default,1,2.55716185067881,1.95994618706098,-0.0112309951826817,2.55656022621237,0.056020922152384,1.40962714285011,1.00920853319232,0.838,24.6436847535778
0.2,10,SqExp,Predator,Yes,Default,1,2.85407410139006,2.4970204939296,-0.000251377184893098,2.48685230624934,-0.0152772355720806,1.657162038133,0.998250874430523,1,37.7419674163457
0.2,10,Matern 1/2,Prey,Yes,Default,1,2.55716166609657,1.95994601877637,-0.0112308491964026,2.5565601166586,0.0560208125986225,1.40962702292465,1.00920838749801,0.838,24.6436858025817
0.2,10,Matern 1/2,Predator,Yes,Default,1,2.85407370915991,2.49702016912939,-0.000251102259499536,2.48685218747874,-0.015277354342687,1.65716181806486,0.99825060005498,1,37.7419704503816
0.2,10,Matern 3/2,Prey,Yes,Default,1,2.55716176691666,1.95994609701996,-0.0112309289351151,2.55656007368869,0.0560207696287139,1.40962707310909,1.00920846707724,0.838,24.6436846822222
0.2,10,Matern 3/2,Predator,Yes,Default,1,2.8540740476821,2.49702045456055,-0.000251339539434348,2.48685230119527,-0.0152772406261528,1.65716201188581,0.998250836860355,1,37.7419680647558
0.2,10,Matern 5/2,Prey,Yes,Default,1,2.5571618112678,1.95994614382005,-0.0112309640124768,2.55656015601494,0.0560208519549591,1.40962710978094,1.00920850208445,0.838,24.6436849375167
0.2,10,Matern 5/2,Predator,Yes,Default,1,2.85407408931978,2.49702048619341,-0.000251368724484058,2.48685230480101,-0.0152772370204186,1.65716203251607,0.998250865987035,1,37.7419683733198
0.2,10,RatQuad,Prey,Yes,Default,1,2.55716184731561,1.95994618336002,-0.0112309925227294,2.55656021080472,0.0560209067447383,1.40962713909374,1.00920853053768,0.838,24.6436833473087
0.2,10,RatQuad,Predator,Yes,Default,1,2.85407409983159,2.4970204935256,-0.000251376092518685,2.48685230606544,-0.0152772357559818,1.6571620374719,0.998250873340334,1,37.7419635899824
0.2,10,Periodic,Prey,Yes,Default,1,2.55716188935829,1.95994622938505,-0.0112310257743242,2.55656061451151,0.05602131045153,1.40962720701146,1.00920856372278,0.838,24.6436883994221
0.2,10,Periodic,Predator,Yes,Default,1,2.85407410782699,2.49702050038598,-0.00025138169672001,2.48685225059117,-0.0152772912302576,1.65716202982521,0.998250878933326,1,37.7419742656087
0.2,25,SqExp,Prey,Yes,Default,1,2.5479160115358,2.11801247153994,-0.00393167115725701,2.35663251885587,-0.00231403408364441,1.43429668717599,1.00192380781494,0.924,68.19065767575
0.2,25,SqExp,Predator,Yes,Default,1,2.8677229742436,2.44748384021727,-0.00984114093499899,2.47319777851704,0.000697639089052191,1.65402661144296,1.00782145865313,0.94,96.5871428168098
0.2,25,Matern 1/2,Prey,Yes,Default,1,0.627327435545494,0.505851697897342,0.939141323708497,1.76532255070991,-0.593624002229603,0.461048072334968,0.06073695893892,0.992,68.2481808454738
0.2,25,Matern 1/2,Predator,Yes,Default,1,0.740709908051736,0.58295631540421,0.932628692390733,1.76634234909665,-0.706157790331329,0.452255862330625,0.0672365649940485,0.97,96.0997210177547
0.2,25,Matern 3/2,Prey,Yes,Default,1,2.54791259674325,2.11800942526732,-0.0039289801611031,2.35663133826822,-0.00231521467129495,1.4342947336328,1.00192112220078,0.924,68.1906705019116
0.2,25,Matern 3/2,Predator,Yes,Default,1,0.667357708727117,0.536051240708686,0.945311497504732,6.27996456906383,3.80746442963585,0.405155414355451,0.0545791254902779,0.748,93.6122937680707
0.2,25,Matern 5/2,Prey,Yes,Default,1,2.54791588981831,2.11801235365341,-0.00393157523884269,2.35663246461192,-0.00231408832759389,1.43429660916335,1.00192371208837,0.924,68.1906742458612
0.2,25,Matern 5/2,Predator,Yes,Default,1,2.86772296339584,2.4474838306837,-0.00984113329512626,2.47319780947256,0.000697670044579081,1.65402665787227,1.00782145102854,0.94,96.5873418436184
0.2,25,RatQuad,Prey,Yes,Default,1,2.54791598713192,2.11801244792453,-0.00393165192599265,2.35663250903441,-0.00231404390509927,1.43429667200134,1.00192378862214,0.924,68.1906564033696
0.2,25,RatQuad,Predator,Yes,Default,1,2.86772297078138,2.44748383907017,-0.00984113849662083,2.4731977801469,0.00069764071891337,1.65402661373838,1.00782145621963,0.94,96.5872153668766
0.2,25,Periodic,Prey,Yes,Default,1,2.54791604390723,2.11801250247721,-0.0039316966672851,2.35663249967898,-0.00231405326053335,1.43429669260326,1.00192383327395,0.924,68.1906812250123
0.2,25,Periodic,Predator,Yes,Default,1,2.86772297349344,2.44748383928579,-0.00984114040667095,2.4731977922465,0.000697652818511685,1.65402663231679,1.00782145812586,0.94,96.587315181399
0.2,50,SqExp,Prey,Yes,Default,1,2.5449332921715,2.01841339152969,-0.00158254057586649,2.35652892211095,-0.00123641298575594,1.41171808896101,0.999579375494715,0.914,132.933712111297
0.2,50,SqExp,Predator,Yes,Default,1,2.85607300495178,2.47028494878284,-0.00165295691261602,2.46886130851052,-0.000530986923086863,1.65245996166954,0.999649650998791,1,194.021226671583
0.2,50,Matern 1/2,Prey,Yes,Default,1,0.398630300651183,0.326942680722838,0.975426073580678,1.1507303149189,-1.2070350201778,0.264028581677652,0.0245247785664833,0.954,131.86632845612
0.2,50,Matern 1/2,Predator,Yes,Default,1,0.451430602367605,0.365445483218355,0.97497577354221,1.53359140230534,-0.93580089312827,0.279990230436831,0.0249741780048741,0.946,183.082992433309
0.2,50,Matern 3/2,Prey,Yes,Default,1,0.464876258618173,0.384270191935369,0.96657982854774,8.16234771303528,5.80458237793858,0.302590258807638,0.033353331109355,0.59,131.580488766675
0.2,50,Matern 3/2,Predator,Yes,Default,1,0.393353402191492,0.318046544374483,0.981000398578983,0.659065880921672,-1.81032641451193,0.238634575764742,0.0189616022181745,1,184.799107872487
0.2,50,Matern 5/2,Prey,Yes,Default,1,0.466944629763502,0.387417959101171,0.966281774618544,2.14811705162271,-0.209648283473996,0.301686289578943,0.0336507889306928,0.56,132.603905808762
0.2,50,Matern 5/2,Predator,Yes,Default,1,0.368262039040426,0.293819126719035,0.983346996411736,0.714214468779358,-1.75517782665425,0.238256392929816,0.0166196975810879,1,186.350040915468
0.2,50,RatQuad,Prey,Yes,Default,1,0.389167870732605,0.316451752729345,0.97657886725206,0.541531847388328,-1.81623348770838,0.226721391015942,0.0233742904824442,1,133.072586921979
0.2,50,RatQuad,Predator,Yes,Default,1,0.372799876576833,0.293711316578802,0.982934061020217,0.77292313649893,-1.69646915893467,0.247761630701468,0.0170318071018236,1,192.34276085643
0.2,50,Periodic,Prey,Yes,Default,1,2.54493420657351,2.01841432915875,-0.0015832603190975,2.35652922483991,-0.001236110256796,1.4117186093797,0.999580093798459,0.914,132.933803384726
0.2,50,Periodic,Predator,Yes,Default,1,2.85607300603449,2.47028495005748,-0.00165295767204943,2.46886129353381,-0.000531001899798824,1.65245998324034,0.999649651756705,1,194.022420396021
0,5,SqExp,Prey,No,Default,1,2.55515029974115,1.96660164867206,-0.00964068317882583,2.59587813379636,0.120291649031109,1.41585283444139,1.00762140181247,0.836,12.3866721373325
0,5,SqExp,Predator,No,Default,1,2.91779329648582,2.41733161752002,-0.0454125586383309,2.49021465697373,-0.0157478667954104,1.66319474904923,1.04332173352105,0.944,17.9434181209592
0,5,Matern 1/2,Prey,No,Default,1,2.55515013959939,1.96660147709926,-0.00964055662217711,2.59587814817422,0.120291663408968,1.41585272464344,1.00762127550893,0.836,12.3866727922504
0,5,Matern 1/2,Predator,No,Default,1,2.91776072841265,2.41730371415186,-0.0453892212191049,2.49020395771525,-0.015758566053884,1.66317593565388,1.04329844277667,0.944,17.9434190343197
0,5,Matern 3/2,Prey,No,Default,1,2.55514999833495,1.96660137280506,-0.00964044498388339,2.59587748734966,0.120291002584409,1.41585258032502,1.00762116409392,0.836,12.3866706078988
0,5,Matern 3/2,Predator,No,Default,1,2.91778468927651,2.41732421332194,-0.0454063909146281,2.49021182724675,-0.0157506965223909,1.66318976057333,1.0433155781328,0.944,17.9434188988773
0,5,Matern 5/2,Prey,No,Default,1,2.55515025238794,1.96660160499317,-0.00964064575658852,2.5958779672436,0.120291482478353,1.4158527873978,1.00762136446508,0.836,12.3866716305177
0,5,Matern 5/2,Predator,No,Default,1,2.91779198384987,2.41733051507713,-0.0454116180331132,2.49021422671114,-0.015748297058,1.66319399406208,1.04332079479705,0.944,17.9434179085107
0,5,RatQuad,Prey,No,Default,1,2.55515029495854,1.96660164418711,-0.00964067939923452,2.59587805287004,0.120291568104789,1.41585282303101,1.00762139804044,0.836,12.3866717829323
0,5,RatQuad,Predator,No,Default,1,2.91779303833839,2.4173314035006,-0.0454123736556911,2.49021457208351,-0.0157479516856267,1.66319460057037,1.04332154890838,0.944,17.9434181497018
0,5,Periodic,Prey,No,Default,1,2.55515033291316,1.96660167934314,-0.00964070939396922,2.59587846975659,0.12029198499134,1.4158528882546,1.00762142797518,0.836,12.3866733916644
0,5,Periodic,Predator,No,Default,1,2.91779356185562,2.41733187421615,-0.0454127487963745,2.49021474110872,-0.0157477826604193,1.66319491026305,1.04332192329878,0.944,17.9434188991534
0,10,SqExp,Prey,No,Default,1,2.6234853814908,1.84811170314844,-0.0643665963227671,2.69767254276307,0.0760129331272174,1.39625058225461,1.06223786313012,0.82,22.5132919721597
0,10,SqExp,Predator,No,Default,1,2.87322120868035,2.44144504372221,-0.0137171541283176,2.47444866026408,-0.00180133693238314,1.65303973159359,1.01168971982006,0.946,37.9811655219974
0,10,Matern 1/2,Prey,No,Default,1,2.62348506662355,1.84811129398679,-0.0643663408350421,2.69767207933768,0.0760124697018233,1.39625032510947,1.06223760815337,0.82,22.5132919282538
0,10,Matern 1/2,Predator,No,Default,1,2.13789044976232,1.48854172223194,0.438758775974824,1.93286814037394,-0.543381856822514,1.08312448461216,0.560118741577126,0.932,39.8515875195979
0,10,Matern 3/2,Prey,No,Default,1,2.62348535471895,1.84811163990492,-0.0643665745997082,2.69767254379704,0.0760129341611848,1.39625055281975,1.06223784145051,0.82,22.5132926340006
0,10,Matern 3/2,Predator,No,Default,1,1.97613509997626,1.25773610995438,0.52047425036569,1.56200847065338,-0.914241526543076,0.928088824988829,0.478566698135041,0.93,39.9892173675952
0,10,Matern 5/2,Prey,No,Default,1,2.6234853870811,1.84811170485161,-0.0643666008588182,2.6976725078575,0.0760128982216426,1.39625058304663,1.0622378676571,0.82,22.5132923196206
0,10,Matern 5/2,Predator,No,Default,1,1.92944009582746,1.19940170986531,0.542868374996347,1.45873267891045,-1.01751731828601,0.890098539536696,0.456217361753646,0.93,40.0039391607759
0,10,RatQuad,Prey,No,Default,1,2.62348538558849,1.8481117070105,-0.0643665996476925,2.69767259000803,0.0760129803721781,1.39625058667038,1.0622378664484,0.82,22.5132916488737
0,10,RatQuad,Predator,No,Default,1,2.87322113105103,2.44144495570835,-0.0137170993506546,2.47444862603647,-0.00180137115998289,1.65303965301753,1.01168966515195,0.946,37.9811528963399
0,10,Periodic,Prey,No,Default,1,2.62348539662797,1.84811172194665,-0.0643666086052843,2.69767295151583,0.0760133418799792,1.39625060955989,1.06223787538807,0.82,22.5132943118465
0,10,Periodic,Predator,No,Default,1,2.87322130950867,2.44144507253244,-0.0137172252759166,2.47444870538429,-0.00180129181216432,1.6530398091219,1.01168979082536,0.946,37.9811827272089
0,25,SqExp,Prey,No,Default,1,2.55696671736564,2.16228992856296,-0.0110766699289848,2.3685529548414,-0.00428378730549751,1.4512740385482,1.00905451658913,0.946,69.5253903155542
0,25,SqExp,Predator,No,Default,1,2.85783268986092,2.46475939093206,-0.00288761483233224,2.47688947000135,0.00335448442119836,1.66271500397658,1.00088183960267,0.918,102.006976867941
0,25,Matern 1/2,Prey,No,Default,1,0.589552471967419,0.396114361228131,0.946249950496244,1.20408090034612,-1.16875584180078,0.398580462134917,0.053642549404748,1,70.6023460810853
0,25,Matern 1/2,Predator,No,Default,1,0.921582057965627,0.49164026616943,0.895709033879219,1.11978408137487,-1.35375090420529,0.44589752150828,0.10408238418854,0.976,100.319249907902
0,25,Matern 3/2,Prey,No,Default,1,0.392072096644831,0.227547085610368,0.976227995190644,0.360170729588169,-2.01266601255873,0.230275466386831,0.0237244607997371,1,69.3230490509857
0,25,Matern 3/2,Predator,No,Default,1,0.603464943395772,0.243288315883913,0.955281959932104,0.103364581068447,-2.37017040451171,0.232722986977691,0.0446286039877606,0.96,92.2873334195775
0,25,Matern 5/2,Prey,No,Default,1,2.55696587877494,2.16228908830856,-0.0110760067374358,2.36855270998236,-0.00428403216453615,1.45127354341116,1.00905385472396,0.946,69.5254134281027
0,25,Matern 5/2,Predator,No,Default,1,0.588238031375852,0.247601367738609,0.957510182304945,-0.19136197573395,-2.6648969613141,0.209867218381625,0.0424048380596651,0.96,93.8560896705149
0,25,RatQuad,Prey,No,Default,1,2.55696646430159,2.1622896730033,-0.011076469795646,2.36855290423841,-0.00428383790848859,1.45127389754383,1.00905431685605,0.946,69.5253902052968
0,25,RatQuad,Predator,No,Default,1,0.655359702711393,0.331497986072956,0.947260241609425,0.292271644952768,-2.18126334062739,0.252293621418076,0.0526342788737937,0.962,97.6216749028456
0,25,Periodic,Prey,No,Default,1,2.55696674183515,2.16228995325595,-0.0110766892804675,2.36855291393923,-0.00428382820766016,1.45127403475838,1.00905453590191,0.946,69.5254290313683
0,25,Periodic,Predator,No,Default,1,2.8578334886506,2.46476006938694,-0.0028881754644472,2.4768898381704,0.0033548525902422,1.6627155357174,1.00088239911352,0.918,102.006994763299
0,50,SqExp,Prey,No,Default,1,2.54334629533558,2.03842348956934,-0.000333774860587832,2.35242257883311,-6.45149081262635e-05,1.41138138701499,0.998333107310867,0.904,132.253715675249
0,50,SqExp,Predator,No,Default,1,2.85372069840571,2.49015050779222,-3.68218900415052e-06,2.46756220490729,-9.84759294005899e-05,1.65855094429044,0.998003674824626,1,199.814316861912
0,50,Matern 1/2,Prey,No,Default,1,0.154321099794548,0.0821336378755012,0.996317145522978,0.40027724148203,-1.95220985225921,0.1580814828963,0.00367548876806803,1,129.769414688218
0,50,Matern 1/2,Predator,No,Default,1,0.103615699610951,0.0589943704773741,0.998681652815507,0.279801722598271,-2.18785895823842,0.136609267570453,0.00131571049012366,1,169.670271700094
0,50,Matern 3/2,Prey,No,Default,1,0.0311825606838938,0.0157338034104706,0.9998496312839,-1.13371128467193,-3.48619837841316,0.0358100137128483,0.000150067978667443,1,128.938063181072
0,50,Matern 3/2,Predator,No,Default,1,0.0165329625428165,0.00801182491301784,0.999966435511573,-1.45867102470546,-3.92633170554215,0.0243126703642988,3.34973594496603e-05,1,161.697709394376
0,50,Matern 5/2,Prey,No,Default,1,0.0270029244109851,0.014309383942653,0.999887239877082,-1.70976845178363,-4.06225554552486,0.0204733336051183,0.000112534602672025,0.998,129.316989749897
0,50,Matern 5/2,Predator,No,Default,1,0.0146377245754658,0.00794242371864866,0.999973689699339,-1.98517276338977,-4.45283344422646,0.0141913557273262,2.62576800598745e-05,1,172.519417320487
0,50,RatQuad,Prey,No,Default,1,0.0361195124744173,0.0189705491719253,0.999798248069645,-1.70152883570881,-4.05401592945005,0.0209663722943587,0.000201348426494236,0.998,132.865762356932
0,50,RatQuad,Predator,No,Default,1,0.0295601860485184,0.013724570056606,0.999892701662021,-2.16179866689392,-4.62945934773061,0.0142234750390814,0.000107083741303479,1,200.182550640083
0,50,Periodic,Prey,No,Default,1,2.54334642317319,2.0384236125881,-0.000333875421235641,2.35242263044027,-6.44633009619016e-05,1.41138145035465,0.998333207670393,0.904,132.253822224493
0,50,Periodic,Predator,No,Default,1,2.8537207015421,2.49015051115815,-3.68438711961794e-06,2.46756220607797,-9.84747587219523e-05,1.65855096857742,0.998003677018345,1,199.814934547871
0.01,5,SqExp,Prey,No,Default,1,2.55513612299507,1.96665041536183,-0.00962947962662208,2.60893867800368,0.12485303322702,1.41718872720058,1.00761022066737,0.836,12.3916218751259
0.01,5,SqExp,Predator,No,Default,1,2.91562590336518,2.41800275447078,-0.0438600302648076,2.4893757849629,-0.0152811896126775,1.66250257895255,1.04177231020428,0.944,17.9878667367375
