Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0.01,5,Matern 5/2,Y,Yes,Default,1,7.00387168579591e-06,4.47820568554199e-06,-0.647951151242384,-5.98879171847844,4.39291790393081,0.000233714663466378,1.6446552489399,1,-29.9438298754473
0.01,5,Matern 5/2,Z,Yes,Default,1,0.0132408269785448,0.00854478557593233,0.966894015289932,-2.83603746395243,-1.84048125927218,0.0065684797730448,0.0330397727406478,0.83,0.215956339196264
0.01,5,RatQuad,X,Yes,Default,1,0.0131321574193315,0.00794455967380326,0.967430594294153,-2.78196964033149,-1.78640691634801,0.00759919269105091,0.0325042668944356,1,58.140443535544
0.01,5,RatQuad,Y,Yes,Default,1,7.00387150952367e-06,4.47820570371236e-06,-0.647951068291682,-5.98879171856994,4.3929179038393,0.000233714663444299,1.6446551661551,1,-29.9438298460187
0.01,5,RatQuad,Z,Yes,Default,1,0.0129919753471715,0.00808817280267606,0.968126726847603,-2.80636254570774,-1.81080634102748,0.00747174015158072,0.0318095266060926,1,0.502932435007415
0.01,10,SqExp,X,Yes,Default,1,0.00289149809985808,0.00172359918754935,0.99842099503237,-4.39360931830896,-3.25553182297275,0.00153967942055254,0.00157584695769439,0.94,37.3923699235178
0.01,10,SqExp,Y,Yes,Default,1,5.95335797141267e-06,3.68638534688333e-06,-0.190671522014476,-5.98879852435593,4.605837443332,0.000233709233334554,1.18829017897045,1,-59.8874608531031
0.01,10,SqExp,Z,Yes,Default,1,0.00302491495152889,0.00178841107638578,0.998272163571577,-4.38149408266034,-3.24470134145868,0.00156953222199043,0.00172438075556664,0.932,-0.0984986351629722
0.01,10,Matern 1/2,X,Yes,Default,1,0.00409090146999355,0.00175230851560666,0.9968393550447,-3.11621267454205,-1.97813517920584,0.0046301265154047,0.00315432366538927,1,80.700951954721
0.01,10,Matern 1/2,Y,Yes,Default,1,5.95335711018835e-06,3.6863836204097e-06,-0.190671177524793,-5.98879852435318,4.60583744333475,0.000233709233332304,1.18828983516974,1,-59.887460795639
0.01,10,Matern 1/2,Z,Yes,Default,1,0.0043079421490748,0.00201051635722344,0.996495581097912,-3.11196928347766,-1.975176542276,0.0046729895573405,0.00349741006428427,1,-3.85981528727401
0.01,10,Matern 3/2,X,Yes,Default,1,0.00312027936048777,0.00136043555174526,0.99816124176547,-4.56810028613644,-3.43002279080023,0.00138220158474544,0.00183508071806134,0.924,12.4344586737483
0.01,10,Matern 3/2,Y,Yes,Default,1,5.95335751358354e-06,3.68638457853227e-06,-0.190671338882843,-5.98879852440746,4.60583744328047,0.000233709233320974,1.18828999620508,1,-59.8874603620353
0.01,10,Matern 3/2,Z,Yes,Default,1,0.00330882293498218,0.00148889492116558,0.997932605560786,-4.50381379589179,-3.36702105469013,0.00144739820988188,0.00206325965033556,0.914,-0.304763384425991
0.01,10,Matern 5/2,X,Yes,Default,1,0.00231884812313104,0.00108205506736759,0.998984494492099,-4.79403179104129,-3.65595429570509,0.000990616017604357,0.00101347449688531,0.916,17.7754309597342
